id,playtime_forever,price,total_positive_reviews,total_negative_reviews,purchase_year,purchase_month,release_year,release_month,wait_until_buy,Num of genres,Num of categories,Num of tags,Action,Adventure,Casual,Early Access,Free to Play,Gore,Indie,Massively Multiplayer,Nudity,RPG,Simulation,Sports,Strategy,Violent,Captions available,Co-op,Commentary available,Cross-Platform Multiplayer,Full controller support,In-App Purchases,Includes Source SDK,Includes level editor,Local Co-op,Local Multi-Player,MMO,Multi-player,Online Co-op,Online Multi-Player,Partial Controller Support,Remote Play on Phone,Remote Play on TV,Remote Play on Tablet,Shared/Split Screen,Single-player,Stats,Steam Achievements,Steam Cloud,Steam Leaderboards,Steam Trading Cards,Steam Workshop,SteamVR Collectibles,VR Support,2D,Action,Action RPG,Adventure,Atmospheric,Building,Casual,Character Customization,Choices Matter,Classic,Co-op,Comedy,Controller,Crafting,Dark,Difficult,Early Access,Exploration,FPS,Fantasy,Female Protagonist,First-Person,Free to Play,Funny,Gore,Great Soundtrack,Hack and Slash,Historical,Horror,Indie,Isometric,Local Co-Op,Massively Multiplayer,Masterpiece,Mature,Moddable,Multiplayer,Mystery,Nudity,Online Co-Op,Open World,Pixel Graphics,Platformer,Point & Click,Post-apocalyptic,Psychological Horror,Puzzle,RPG,RTS,Replay Value,Retro,Rogue-like,Sandbox,Sci-fi,Shooter,Short,Simulation,Singleplayer,Space,Sports,Stealth,Story Rich,Strategy,Survival,Tactical,Third Person,Third-Person Shooter,Turn-Based,Turn-Based Strategy,VR,Violent,Walking Simulator,reviews,positive_negative_ratio,genres_popularity_scores,categories_popularity_scores,gen_cat_popularity_scores,genres_rare_scores,categories_rare_scores,gen_cat_rare_scores
156,0.0,0.0,351.0,91.0,2019,7,2017,1,905,6,2,20,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,442.0,3.8152173913043477,3.0338028169014084,1.7070422535211267,4.740845070422536,204.00301835157717,2.378704113224237,206.3817224648014
157,0.2,0.0,1719.0,310.0,2018,1,2017,5,256,8,9,20,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2029.0,5.527331189710611,5.171830985915493,2.8197183098591547,7.991549295774648,123.59748165427513,116.52343261097576,240.1209142652509
158,3.2333333333333334,6800.0,11486.0,1087.0,2017,6,2013,10,1337,2,7,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12573.0,10.556985294117647,2.492957746478873,3.2732394366197184,5.766197183098591,11.296882843173284,73.52053927748982,84.8174221206631
159,0.0,6800.0,1293.0,547.0,2018,1,2011,6,2427,1,7,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1840.0,2.3594890510948905,1.8422535211267603,3.1352112676056336,4.977464788732394,5.051262127255538,24.88713549663771,29.93839762389325
160,12.766666666666667,6800.0,25689.0,6151.0,2017,6,2014,8,1020,1,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,31840.0,4.175715214564369,1.9830985915492958,3.405633802816901,5.388732394366197,12.151262127255539,7.893932103902777,20.045194231158316
161,10.0,15800.0,11102.0,1788.0,2017,11,2017,2,282,2,8,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,12890.0,6.205701509223029,2.9971830985915493,4.323943661971831,7.321126760563381,39.171597525354734,26.79277681566806,65.96437434102279
162,0.0,2200.0,340.0,40.0,2018,9,2017,6,471,2,2,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,380.0,8.292682926829269,2.3661971830985915,1.7070422535211267,4.073239436619718,6.916583089213113,2.378704113224237,9.29528720243735
163,51.28333333333333,3600.0,221277.0,6414.0,2017,5,2011,5,2204,4,9,20,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,227691.0,34.49368667186282,4.109859154929577,4.397183098591549,8.507042253521126,16.878879466220983,38.970658131332485,55.849537597553464
164,0.0,13800.0,1232.0,721.0,2019,6,2017,8,655,6,7,20,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1953.0,1.706371191135734,4.96056338028169,1.1352112676056338,6.095774647887324,86.90001363694,50.989145056919995,137.88915869386
165,0.0,4800.0,2492.0,498.0,2017,9,2012,7,1899,2,5,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990.0,4.993987975951904,2.1915492957746476,2.1098591549295773,4.3014084507042245,7.369324458050867,28.32101180553193,35.6903362635828
166,0.0,3100.0,84.0,26.0,2018,4,2017,3,410,2,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,3.111111111111111,2.3661971830985915,2.985915492957746,5.352112676056338,6.916583089213113,5.511381768332308,12.42796485754542
167,24.93333333333333,0.0,785.0,84.0,2015,9,2015,5,127,7,6,20,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,869.0,9.235294117647058,4.997183098591549,3.388732394366197,8.385915492957746,81.33471183786737,47.96897272106889,129.30368455893625
168,1.7666666666666666,12500.0,9255.0,1135.0,2018,10,2018,8,88,3,9,20,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10390.0,8.147007042253522,3.1070422535211266,4.0084507042253525,7.115492957746479,23.667407139848475,53.062131134742614,76.72953827459109
169,0.5,16900.0,1544.0,634.0,2018,10,2017,12,327,2,7,18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2178.0,2.431496062992126,2.6450704225352113,3.8619718309859152,6.507042253521126,28.187726943162566,27.177897997769108,55.365624940931674
170,2.5,2600.0,4245.0,255.0,2019,4,2019,4,5,3,4,20,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4500.0,16.58203125,1.7380281690140844,2.4676056338028167,4.205633802816902,21.621291758430104,10.834067557119791,32.4553593155499
171,0.0,12500.0,2807.0,469.0,2018,7,2013,10,1712,2,4,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3276.0,5.972340425531915,2.36056338028169,2.740845070422535,5.101408450704225,6.980609953342494,6.389694815767184,13.370304769109678
172,0.0,13400.0,6992.0,423.0,2019,6,2017,10,622,2,8,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7415.0,16.49056603773585,1.332394366197183,4.264788732394366,5.5971830985915485,19.89624477142411,31.41746664197079,51.3137114133949
173,1.75,5000.0,17278.0,445.0,2018,2,2013,10,1578,1,3,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17723.0,38.73991031390135,1.3549295774647887,2.1267605633802815,3.4816901408450702,14.715547195478177,4.761254448794707,19.476801644272882
174,0.0,6800.0,4075.0,397.0,2017,10,2016,8,421,3,5,19,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4472.0,10.238693467336683,3.4591549295774646,3.405633802816901,6.8647887323943655,10.633258750303238,7.893932103902777,18.527190854206015
175,0.0,6800.0,754.0,130.0,2018,6,2014,10,1312,3,5,20,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,884.0,5.755725190839694,2.4619718309859158,2.4816901408450702,4.943661971830986,17.03702149905124,26.071889473262427,43.108910972313666
176,0.0,12900.0,15695.0,2645.0,2019,6,2016,10,973,1,4,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,18340.0,5.931594860166289,2.0140845070422535,2.504225352112676,4.518309859154929,9.208647549055637,9.468682941735176,18.677330490790816
177,0.08333333333333333,3600.0,757.0,195.0,2016,11,2014,12,725,2,13,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952.0,3.8622448979591835,3.245070422535211,4.828169014084507,8.073239436619717,20.414487835378083,79.07732930183346,99.49181713721154
178,0.0,3600.0,1261.0,497.0,2017,6,2014,7,1070,2,4,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1758.0,2.532128514056225,2.819718309859155,2.456338028169014,5.2760563380281695,17.21478128741131,15.716274734693165,32.93105602210447
179,0.05,8800.0,2209.0,475.0,2017,12,2017,8,114,2,5,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,2684.0,4.640756302521009,2.690140845070423,3.169014084507042,5.859154929577465,35.909372463027154,10.97292022987077,46.88229269289792
180,0.0,9900.0,12537.0,1746.0,2019,7,2017,5,807,2,5,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,14283.0,7.176302232398397,2.7267605633802816,3.405633802816901,6.1323943661971825,9.711379184111724,7.893932103902777,17.6053112880145
181,0.3333333333333333,5700.0,514.0,222.0,2017,12,2019,2,-432,3,7,12,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,736.0,2.304932735426009,2.9070422535211264,2.5070422535211265,5.4140845070422525,40.44093266453804,65.72145005029465,106.16238271483269
182,0.0,6400.0,7687.0,4014.0,2018,3,2016,9,559,2,5,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11701.0,1.9145703611457037,2.492957746478873,2.76056338028169,5.253521126760563,11.296882843173284,57.103980530052894,68.40086337322617
183,14.433333333333335,5400.0,4526.0,480.0,2018,7,2018,5,67,3,7,20,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5006.0,9.40956340956341,3.8253521126760566,3.845070422535211,7.670422535211268,13.364027981072468,39.84810980322611,53.21213778429858
184,0.0,12900.0,12554.0,2868.0,2019,7,2016,11,985,1,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15422.0,4.375740676193796,1.9830985915492958,3.405633802816901,5.388732394366197,12.151262127255539,7.893932103902777,20.045194231158316
185,0.8333333333333334,12700.0,210988.0,4982.0,2019,2,2015,5,1364,1,5,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,215970.0,42.341561308448725,2.101408450704225,3.405633802816901,5.507042253521126,20.66026045228144,7.893932103902777,28.55419255618422
186,4.216666666666667,4800.0,683.0,38.0,2018,6,2015,12,913,2,3,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,721.0,17.512820512820515,2.3661971830985915,1.7070422535211267,4.073239436619718,6.916583089213113,14.381688268527752,21.298271357740866
187,0.03333333333333333,9900.0,5559.0,416.0,2017,6,2009,11,2787,1,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,5975.0,13.33093525179856,2.0140845070422535,0.9577464788732394,2.971830985915493,9.208647549055637,1.0441176470588236,10.252765196114462
188,0.0,6700.0,453.0,160.0,2018,6,2007,6,4014,2,4,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,613.0,2.813664596273292,2.36056338028169,1.428169014084507,3.788732394366197,6.980609953342494,9.986048265460031,16.966658218802525
189,0.6,4800.0,1372.0,69.0,2018,5,2016,9,592,4,6,20,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1441.0,19.6,4.109859154929577,3.461971830985915,7.571830985915492,16.878879466220983,25.64393210390278,42.522811570123764
190,0.9833333333333332,17000.0,31993.0,1058.0,2017,6,2012,10,1719,2,4,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33051.0,30.210576015108593,2.7267605633802816,2.740845070422535,5.467605633802817,9.711379184111724,6.389694815767184,16.101073999878906
191,0.2,1500.0,2809.0,492.0,2017,10,2015,3,968,3,1,20,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3301.0,5.697768762677485,3.3464788732394366,0.9577464788732394,4.304225352112676,35.899351291538096,1.0441176470588236,36.94346893859692
192,6.316666666666666,20800.0,8351.0,2488.0,2018,11,2016,2,984,2,3,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,10839.0,3.355162715950181,3.03943661971831,2.095774647887324,5.135211267605634,12.909577382309923,11.456495338480451,24.366072720790374
193,0.0,5800.0,5683.0,1359.0,2018,8,2015,9,1070,4,8,20,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,7042.0,4.178676470588235,3.5605633802816903,3.577464788732394,7.138028169014085,20.689670296011982,40.80426645040733,61.493936746419315
194,0.0,6800.0,5338.0,699.0,2017,10,2014,9,1129,2,5,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6037.0,7.6257142857142854,2.3661971830985915,3.405633802816901,5.771830985915493,6.916583089213113,7.893932103902777,14.81051519311589
